GeneID,Entrez,Phylostrata
SYNPO,11346,8
SYNPO2,171024,8
SYNPO2L,79933,6
SYNPR,132204,6
SYP,6855,5
SYPL1,6856,6
SYPL2,284612,4
SYS1,90196,2
SYT1,6857,4
SYT10,341359,6
SYT11,23208,6
SYT12,91683,6
SYT13,57586,8
SYT14,255928,8
SYT15,83849,5
SYT16,83851,5
SYT17,51760,8
SYT2,127833,4
SYT3,84258,8
SYT4,6860,6
SYT5,6861,12
SYT6,148281,6
SYT7,9066,4
SYT8,90019,12
SYT9,143425,8
SYTL1,84958,8
SYTL2,54843,5
SYTL3,94120,8
SYTL4,94121,5
SYTL5,94122,5
SZT2,23334,2
T,6862,4
TAAR1,134864,8
TAAR2,9287,4
TAAR5,9038,9
TAAR6,319100,11
TAAR8,83551,11
TAB1,10454,4
TAB2,23118,5
TAB3,257397,6
TAC1,6863,8
TAC3,6866,10
TAC4,255061,12
TACC1,6867,5
TACC2,10579,6
TACC3,10460,4
TACO1,51204,1
TACR1,6869,5
TACR3,6870,5
TACSTD2,4070,8
TADA1,117143,4
TADA2A,6871,2
TADA2B,93624,2
TADA3,10474,4
TAF1,6872,2
TAF10,6881,2
TAF11,6882,2
TAF12,6883,2
TAF13,6884,2
TAF15,8148,6
TAF1A,9015,4
TAF1B,9014,4
TAF1C,9013,4
TAF1D,79101,9
TAF1L,138474,2
TAF2,6873,2
TAF3,83860,4
TAF4,6874,2
TAF4B,6875,8
TAF5,6877,2
TAF5L,27097,5
TAF6,6878,2
TAF6L,10629,4
TAF7,6879,2
TAF7L,54457,2
TAF8,129685,2
TAF9B,51616,2
TAGAP,117289,8
TAGLN,6876,6
TAGLN2,8407,6
TAGLN3,29114,3
TAL1,6886,5
TAL2,6887,8
TALDO1,6888,1
TAMM41,132001,2
TANC1,85461,1
TANC2,26115,1
TANGO2,128989,1
TANGO6,79613,2
TANK,10010,8
TAOK1,57551,4
TAOK2,9344,4
TAOK3,51347,4
TAP1,6890,8
TAP2,6891,8
TAPBP,6892,8
TAPBPL,55080,8
TAPT1,202018,2
TARBP1,6894,2
TARBP2,6895,4
TARDBP,23435,5
TARS,6897,1
TARS2,80222,1
TARSL2,123283,1
TAS1R1,80835,8
TAS1R2,80834,10
TAS1R3,83756,8
TAS2R1,50834,10
TAS2R10,50839,12
TAS2R13,50838,13
TAS2R16,50833,12
TAS2R19,259294,15
TAS2R3,50831,11
TAS2R31,259290,14
TAS2R4,50832,12
TAS2R40,259286,9
TAS2R41,259287,10
TAS2R42,353164,12
TAS2R5,54429,12
TAS2R60,338398,11
TAS2R7,50837,11
TAS2R8,50836,12
TAS2R9,50835,12
TASP1,55617,2
TAT,6898,1
TATDN1,83940,1
TATDN2,9797,1
TATDN3,128387,1
TAX1BP1,8887,4
TAX1BP3,30851,6
TBATA,219793,5
TBC1D1,23216,4
TBC1D10A,83874,4
TBC1D10B,26000,4
TBC1D10C,374403,11
TBC1D12,23232,2
TBC1D13,54662,2
TBC1D14,57533,2
TBC1D15,64786,2
TBC1D16,125058,4
TBC1D17,79735,2
TBC1D19,55296,2
TBC1D2,55357,2
TBC1D21,161514,10
TBC1D22A,25771,2
TBC1D22B,55633,2
TBC1D23,55773,2
TBC1D24,57465,4
TBC1D25,4943,4
TBC1D2B,23102,2
TBC1D3,84218,2
TBC1D30,23329,4
TBC1D31,93594,2
TBC1D32,221322,4
TBC1D3B,414059,2
TBC1D3C,729873,2
TBC1D3F,84218,2
TBC1D3G,414060,2
TBC1D3H,729877,2
TBC1D4,9882,4
TBC1D5,9779,2
TBC1D7,51256,2
TBC1D8,11138,2
TBC1D8B,54885,2
TBC1D9,23158,2
TBC1D9B,23061,2
TBCA,6902,2
TBCB,1155,2
TBCC,6903,2
TBCCD1,55171,2
TBCD,6904,2
TBCE,6905,2
TBCEL,219899,5
TBCK,93627,2
TBK1,29110,5
TBKBP1,9755,8
TBL1X,6907,2
TBL1XR1,79718,2
TBL1Y,90665,2
TBL2,26608,2
TBL3,10607,2
TBP,6908,1
TBPL1,9519,6
TBPL2,387332,1
TBR1,10716,8
TBRG1,84897,3
TBX1,6899,5
TBX10,347853,5
TBX15,6913,5
TBX18,9096,8
TBX19,9095,6
TBX2,6909,4
TBX20,57057,5
TBX21,30009,10
TBX22,50945,8
TBX3,6926,4
TBX4,9496,4
TBX5,6910,5
TBX6,6911,6
TBXAS1,6916,2
TCAIM,285343,2
TCAP,8557,8
TCEA2,6919,2
TCEA3,6920,2
TCEAL1,9338,12
TCEAL2,140597,14
TCEAL3,85012,12
TCEAL4,79921,12
TCEAL5,340543,12
TCEAL6,158931,3
TCEAL7,56849,12
TCEAL8,90843,12
TCEANC,170082,8
TCEANC2,127428,2
TCEB1,6921,2
TCEB2,6923,4
TCEB3,6924,4
TCEB3B,51224,14
TCEB3C,162699,14
TCEB3CL,728929,14
TCERG1,10915,2
TCERG1L,256536,9
TCF12,6938,4
TCF15,6939,5
TCF19,6941,5
TCF20,6942,8
TCF21,6943,6
TCF23,150921,6
TCF25,22980,2
TCF3,6929,4
TCF4,6925,4
TCF7,6932,8
TCF7L1,83439,4
TCF7L2,6934,4
TCFL5,10732,9
TCHH,7062,1
TCHHL1,126637,11
TCHP,84260,2
TCIRG1,10312,1
TCL1B,9623,12
TCN1,6947,10
TCN2,6948,7
TCOF1,6949,3
TCP1,6950,1
TCP10L,140290,14
TCP11,6954,9
TCP11L1,55346,3
TCP11L2,255394,8
TCP11X1,100996648,9
TCP11X2,100996648,9
TCTA,6988,8
TCTE1,202500,2
TCTE3,6991,5
TCTEX1D1,200132,2
TCTEX1D2,255758,2
TCTEX1D4,343521,2
TCTN1,79600,8
TCTN2,79867,8
TCTN3,26123,2
TDG,6996,1
TDGF1,6997,8
TDP1,55775,2
TDP2,51567,2
TDRD1,56165,5
TDRD10,126668,11
TDRD12,91646,6
TDRD15,000,4
TDRD5,163589,5
TDRD6,221400,4
TDRD7,23424,6
TDRD9,122402,2
TDRKH,11022,4
TDRP,157695,9
TEAD1,7003,4
TEAD2,8463,4
TEAD4,7004,4
TEC,7006,4
TECPR1,25851,5
TECPR2,9895,4
TECR,9524,2
TECRL,253017,9
TECTA,7007,6
TECTB,6975,8
TEDDM1,127670,12
TEFM,79736,4
TEK,7010,7
TEKT1,83659,5
TEKT2,27285,5
TEKT3,64518,5
TEKT4,150483,6
TEKT5,146279,9
TELO2,9894,2
TEN1,100134934,4
TENC1,23371,4
TENM1,10178,5
TENM3,55714,5
TENM4,26011,5
TEP1,7011,2
TEPP,374739,5
TERF1,7013,2
TERF2,7014,8
TERF2IP,54386,4
TERT,7015,2
TES,26136,5
TESC,54997,8
TESK1,7016,4
TESK2,10420,4
TESPA1,9840,8
TET1,80312,4
TET2,54790,4
TET3,200424,4
TEX10,54881,2
TEX11,56159,4
TEX12,56158,11
TEX13A,56157,12
TEX13B,56156,13
TEX14,56155,9
TEX15,56154,10
TEX19,400629,12
TEX2,55852,4
TEX22,647310,13
TEX26,122046,7
TEX261,113419,2
TEX264,51368,2
TEX28,1527,10
TEX28P1,1527,10
TEX28P2,1527,10
TEX29,121793,12
TEX30,93081,1
TEX33,339669,9
TEX35,84066,12
TEX36,387718,7
TEX37,200523,12
TEX40,25858,12
TEX9,374618,2
TF,7018,8
TFAM,7019,4
TFAP2A,7020,6
TFAP2B,7021,6
TFAP2C,7022,6
TFAP2D,83741,4
TFAP2E,339488,5
TFAP4,7023,4
TFB1M,51106,1
TFB2M,64216,4
TFCP2,7024,5
TFCP2L1,29842,5
TFDP1,7027,2
TFDP2,7029,2
TFDP3,51270,14
TFEB,7942,6
TFEC,22797,8
TFF1,7031,11
TFF2,7032,7
TFF3,7033,7
TFG,10342,4
TFIP11,24144,2
TFPI,7035,6
TFPI2,7980,6
TFPT,29844,6
TFR2,7036,8
TFRC,7037,8
TG,7038,8
TGDS,23483,1
TGFA,7039,8
TGFB1,7040,8
TGFB1I1,7041,2
TGFB2,7042,7
TGFB3,7043,8
TGFBI,7045,1
TGFBR1,7046,4
TGFBR2,7048,7
TGFBR3,7049,6
TGFBRAP1,9392,2
TGIF1,7050,8
TGIF2,60436,9
TGIF2LX,90316,12
TGM1,7051,5
TGM2,7052,8
TGM3,7053,9
TGM4,7047,5
TGM5,9333,9
TGM6,343641,9
TGM7,116179,9
TGOLN2,10618,8
TGS1,96764,2
TH,7054,1
THADA,63892,2
THAP1,55145,6
THAP10,56906,7
THAP11,57215,8
THAP2,83591,12
THAP3,90326,6
THAP4,51078,1
THAP5,168451,6
THAP6,152815,6
THAP7,80764,6
THAP8,199745,6
THAP9,79725,6
THBD,7056,8
THBS1,7057,1
THBS2,7058,1
THBS3,7059,1
THEG,51298,4
THEM4,117145,4
THEM5,284486,10
THEM6,51337,5
THEMIS,387357,8
THEMIS2,9473,8
THG1L,54974,1
THNSL1,79896,1
THNSL2,55258,1
THOC1,9984,2
THOC2,57187,2
THOC3,84321,2
THOC5,8563,2
THOC6,79228,2
THOC7,80145,2
THOP1,7064,1
THPO,7066,11
THRA,7067,6
THRAP3,9967,8
THRB,7068,6
THRSP,7069,11
THSD1,55901,8
THSD4,79875,5
THSD7B,80731,2
THTPA,79178,2
THUMPD1,55623,2
THUMPD2,80745,1
THUMPD3,25917,2
THY1,7070,8
THYN1,29087,1
TIA1,7072,2
TIAL1,7073,2
TIAM1,7074,5
TIAM2,26230,5
TICAM1,148022,8
TICRR,90381,4
TIE1,7075,7
TIFA,92610,8
TIGD1,200765,6
TIGD2,166815,4
TIGD3,220359,12
TIGD4,201798,2
TIGD5,84948,9
TIGD6,81789,2
TIGD7,91151,6
TIGIT,201633,11
TIMD4,91937,8
TIMELESS,8914,2
TIMM10,26519,2
TIMM10B,26515,6
TIMM13,26517,2
TIMM17A,10440,2
TIMM17B,10245,2
TIMM21,29090,2
TIMM22,29928,2
TIMM23,653252,2
TIMM44,10469,1
TIMM50,92609,2
TIMM8A,1678,2
TIMM9,26520,2
TIMMDC1,51300,4
TIMP2,7077,5
TIMP3,7078,5
TIMP4,7079,4
TINAG,27283,6
TINAGL1,64129,6
TINF2,26277,8
TIPARP,25976,8
TIPIN,54962,2
TIPRL,261726,2
TJAP1,93643,5
TJP1,7082,4
TJP2,9414,4
TJP3,27134,4
TK1,7083,1
TK2,7084,2
TKT,7086,1
TKTL1,8277,1
TKTL2,84076,1
TLCD1,116238,6
TLCD2,727910,2
TLDC1,57707,2
TLDC2,140711,2
TLE1,7088,4
TLE2,7089,4
TLE3,7090,4
TLE4,7091,4
TLK1,9874,2
TLK2,11011,2
TLL1,7092,2
TLL2,7093,2
TLN1,7094,2
TLN2,83660,2
TLR1,7096,8
TLR10,81793,8
TLR2,7097,8
TLR3,7098,8
TLR4,7099,6
TLR5,7100,8
TLR6,10333,8
TLR7,51284,8
TLR8,51311,8
TLR9,000,8
TLX1,3195,5
TLX2,3196,11
TLX3,30012,6
TM2D1,83941,4
TM2D2,83877,4
TM2D3,80213,4
TM4SF18,116441,9
TM4SF19,116211,9
TM4SF2,000,4
TM4SF20,79853,10
TM4SF4,7104,8
TM4SF5,9032,8
TM6SF1,53346,6
TM6SF2,53345,8
TM7SF2,7108,2
TM7SF3,51768,4
TM9SF1,10548,2
TM9SF2,9375,2
TM9SF3,56889,2
TM9SF4,9777,2
TMA16,55319,3
TMA7,51372,2
TMBIM1,64114,6
TMBIM4,51643,1
TMBIM6,7009,1
TMC1,117531,5
TMC2,117532,5
TMC4,147798,8
TMC5,79838,4
TMC6,11322,8
TMC7,79905,4
TMC8,147138,10
TMCC1,23023,4
TMCC2,9911,4
TMCC3,57458,8
TMCO1,54499,2
TMCO2,127391,11
TMCO3,55002,1
TMCO4,255104,2
TMCO5A,145942,11
TMCO6,55374,8
TMED1,11018,4
TMED10,10972,2
TMED2,10959,2
TMED3,23423,3
TMED4,222068,2
TMED5,50999,3
TMED6,146456,8
TMED7,51014,3
TMED7-TICAM2,353376,3
TMED8,283578,8
TMED9,54732,2
TMEFF1,8577,5
TMEFF2,23671,7
TMEM101,84336,4
TMEM102,284114,11
TMEM104,54868,2
TMEM105,284186,14
TMEM106A,113277,11
TMEM106B,54664,5
TMEM106C,79022,6
TMEM108,66000,9
TMEM109,79073,8
TMEM11,8834,4
TMEM115,11070,2
TMEM116,89894,5
TMEM117,84216,5
TMEM119,338773,8
TMEM120B,144404,2
TMEM121,80757,8
TMEM123,114908,8
TMEM126A,84233,7
TMEM126B,55863,10
TMEM127,55654,5
TMEM128,85013,2
TMEM129,92305,4
TMEM130,222865,4
TMEM131,23505,4
TMEM132A,54972,10
TMEM132B,114795,6
TMEM132C,92293,6
TMEM132D,121256,6
TMEM132E,124842,6
TMEM133,83935,15
TMEM134,80194,6
TMEM135,65084,2
TMEM136,219902,2
TMEM138,51524,15
TMEM139,135932,9
TMEM140,55281,9
TMEM143,55260,4
TMEM144,55314,2
TMEM147,10430,2
TMEM14A,28978,2
TMEM14B,81853,14
TMEM14C,51522,2
TMEM150A,129303,7
TMEM150B,284417,8
TMEM150C,441027,8
TMEM151A,256472,8
TMEM151B,441151,6
TMEM154,201799,8
TMEM155,132332,14
TMEM156,80008,9
TMEM159,57146,10
TMEM160,54958,8
TMEM161A,54929,8
TMEM161B,153396,4
TMEM163,81615,4
TMEM165,55858,1
TMEM168,64418,5
TMEM169,92691,6
TMEM17,200728,2
TMEM170A,124491,4
TMEM170B,100113407,5
TMEM171,134285,9
TMEM173,340061,5
TMEM174,134288,8
TMEM175,84286,1
TMEM176A,55365,8
TMEM176B,28959,10
TMEM177,80775,4
TMEM178A,130733,8
TMEM179,388021,6
TMEM179B,374395,8
TMEM18,129787,2
TMEM180,79847,4
TMEM181,57583,2
TMEM182,130827,8
TMEM183A,92703,5
TMEM184A,202915,2
TMEM184B,25829,2
TMEM184C,55751,2
TMEM185A,84548,4
TMEM186,25880,2
TMEM187,8269,5
TMEM189,7335,2
TMEM189-UBE2V1,7335,2
TMEM19,55266,1
TMEM190,147744,11
TMEM192,201931,4
TMEM194A,23306,4
TMEM194B,100131211,8
TMEM196,256130,8
TMEM198,130612,2
TMEM199,147007,4
TMEM2,23670,8
TMEM200A,114801,8
TMEM200C,645369,8
TMEM201,199953,6
TMEM202,338949,11
TMEM203,94107,5
TMEM204,79652,8
TMEM205,374882,2
TMEM206,55248,8
TMEM207,131920,9
TMEM208,29100,2
TMEM209,84928,5
TMEM211,255349,5
TMEM212,389177,11
TMEM213,155006,9
TMEM214,54867,4
TMEM215,401498,9
TMEM216,51259,2
TMEM217,221468,12
TMEM218,219854,6
TMEM219,124446,10
TMEM220,388335,5
TMEM221,100130519,8
TMEM222,84065,2
TMEM223,79064,4
TMEM225,338661,12
TMEM229A,730130,5
TMEM230,29058,2
TMEM232,642987,4
TMEM233,387890,13
TMEM234,56063,2
TMEM236,653567,7
TMEM238,388564,8
TMEM239,100288797,12
TMEM242,729515,4
TMEM243,79161,5
TMEM244,253582,2
TMEM246,84302,4
TMEM248,55069,5
TMEM249,340393,5
TMEM25,84866,8
TMEM251,26175,6
TMEM252,169693,9
TMEM255A,55026,8
TMEM255B,348013,8
TMEM256,254863,1
TMEM256-PLSCR3,57048,6
TMEM258,746,2
TMEM259,91304,2
TMEM26,219623,4
TMEM260,54916,1
TMEM261,90871,11
TMEM27,57393,8
TMEM30A,55754,2
TMEM30B,161291,8
TMEM30C,644444,15
TMEM31,203562,14
TMEM33,55161,4
TMEM35,59353,6
TMEM37,140738,8
TMEM38A,79041,2
TMEM38B,55151,2
TMEM39A,55254,5
TMEM39B,55116,8
TMEM40,55287,11
TMEM41A,90407,1
TMEM41B,440026,1
TMEM42,131616,2
TMEM43,79188,2
TMEM44,93109,8
TMEM45A,55076,2
TMEM45B,120224,2
TMEM47,83604,6
TMEM5,10329,4
TMEM50A,23585,2
TMEM50B,757,2
TMEM51,55092,8
TMEM52,339456,9
TMEM52B,120939,9
TMEM53,79639,2
TMEM54,113452,8
TMEM55A,55529,5
TMEM55B,90809,5
TMEM56,148534,2
TMEM57,55219,4
TMEM59L,25789,6
TMEM60,85025,6
TMEM61,199964,9
TMEM62,80021,2
TMEM63A,9725,2
TMEM63B,55362,2
TMEM63C,57156,2
TMEM64,169200,1
TMEM65,157378,2
TMEM66,51669,2
TMEM67,91147,2
TMEM68,137695,5
TMEM69,51249,5
TMEM70,54968,2
TMEM72,643236,5
TMEM74,157753,5
TMEM74B,55321,8
TMEM79,84283,5
TMEM81,388730,8
TMEM82,388595,8
TMEM86A,144110,1
TMEM86B,255043,1
TMEM87A,25963,2
TMEM87B,84910,2
TMEM88,92162,8
TMEM89,440955,12
TMEM8A,58986,6
TMEM8C,389827,8
TMEM92,162461,11
TMEM95,339168,12
TMEM97,27346,2
TMEM98,26022,4
TMEM9B,56674,4
TMF1,7110,2
TMIE,259236,8
TMIGD1,388364,8
TMIGD2,126259,8
TMLHE,55217,2
TMOD1,7111,4
TMOD2,29767,9
TMOD3,29766,8
TMOD4,29765,8
TMPO,7112,4
TMPPE,643853,1
TMPRSS11A,339967,6
TMPRSS11B,132724,7
TMPRSS11D,9407,6
TMPRSS11E,28983,10
TMPRSS11F,389208,6
TMPRSS12,283471,9
TMPRSS13,84000,8
TMPRSS15,5651,6
TMPRSS2,7113,5
TMPRSS3,64699,6
TMPRSS5,80975,6
TMPRSS6,164656,5
TMPRSS9,360200,5
TMSB10,9168,11
TMSB15A,11013,10
TMSB4Y,9087,15
TMTC1,83857,1
TMTC2,160335,2
TMTC3,160418,1
TMUB1,83590,5
TMUB2,79089,2
TMX1,81542,2
TMX3,54495,4
TMX4,56255,9
TNC,3371,2
TNF,7124,8
TNFAIP1,7126,8
TNFAIP2,7127,8
TNFAIP3,7128,5
TNFAIP6,7130,8
TNFAIP8,25816,4
TNFAIP8L1,126282,9
TNFAIP8L2,79626,8
TNFAIP8L3,388121,8
TNFRSF10A,8797,8
TNFRSF10B,8795,8
TNFRSF10C,8794,15
TNFRSF10D,8793,14
TNFRSF11A,8792,9
TNFRSF11B,4982,8
TNFRSF12A,51330,10
TNFRSF13B,23495,9
TNFRSF13C,115650,9
TNFRSF14,8764,8
TNFRSF17,608,10
TNFRSF18,8784,15
TNFRSF19,55504,7
TNFRSF1A,7132,8
TNFRSF1B,7133,8
TNFRSF21,27242,8
TNFRSF25,8718,10
TNFRSF4,7293,9
TNFRSF6B,8771,9
TNFRSF8,943,9
TNFRSF9,3604,8
TNFSF11,8600,9
TNFSF12-TNFSF13,407977,8
TNFSF13,8741,8
TNFSF13B,10673,8
TNFSF14,8740,8
TNFSF15,9966,9
TNFSF18,8995,10
TNFSF4,7292,9
TNFSF8,944,9
TNFSF9,8744,10
TNIK,23043,4
TNIP1,10318,4
TNIP2,79155,8
TNK1,8711,5
TNK2,10188,5
TNKS,8658,2
TNKS1BP1,85456,10
TNKS2,80351,2
TNMD,64102,8
TNN,63923,2
TNNC1,7134,7
TNNC2,7125,7
TNNI2,7136,8
TNNI3,7137,6
TNNI3K,51086,2
TNNT1,7138,8
TNNT2,7139,6
TNP1,7141,11
TNP2,7142,12
TNPO1,3842,2
TNPO2,30000,2
TNR,7143,2
TNRC18,84629,5
TNRC6A,27327,3
TNRC6B,23112,3
TNRC6C,57690,3
TNS1,7145,4
TNS3,64759,4
TNXB,7148,2
TOB1,10140,4
TOB2,10766,5
TOE1,114034,2
TOM1L1,10040,9
TOM1L2,146691,2
TOMM20,9804,3
TOMM20L,387990,11
TOMM22,56993,4
TOMM34,10953,8
TOMM40,10452,2
TOMM40L,84134,2
TOMM5,401505,8
TOMM6,100188893,11
TOMM7,54543,5
TOMM70A,9868,2
TONSL,4796,4
TOP1,7150,2
TOP1MT,116447,2
TOP2B,7155,1
TOP3A,7156,1
TOP3B,8940,1
TOPAZ1,375337,9
TOPBP1,11073,2
TOPORS,10210,2
TOR1AIP2,163590,8
TOR1B,27348,4
TOR2A,27433,8
TOR3A,64222,8
TOR4A,54863,8
TOX,9760,6
TOX3,27324,6
TOX4,9878,7
TP53,7157,5
TP53BP1,7158,4
TP53BP2,7159,5
TP53I11,9537,5
TP53I13,90313,12
TP53I3,9540,1
TP53INP1,94241,4
TP53INP2,58476,5
TP53RK,112858,1
TP53TG3,24150,15
TP53TG3B,24150,15
TP53TG3C,24150,15
TP53TG5,27296,9
TP63,8626,4
TP73,7161,4
TPBG,7162,8
TPCN1,53373,2
TPCN2,219931,2
TPD52,7163,4
TPD52L1,7164,8
TPD52L2,7165,5
TPD52L3,89882,12
TPGS1,91978,4
TPGS2,25941,4
TPH1,7166,6
TPI1,7167,1
TPK1,27010,1
TPM1,7168,1
TPM2,7169,1
TPM4,7171,1
TPMT,7172,1
TPO,7173,7
TPP2,7174,2
TPPP,11076,6
TPPP2,122664,2
TPPP3,51673,2
TPR,7175,2
TPRA1,131601,2
TPRG1,285386,10
TPRG1L,127262,5
TPRKB,51002,2
TPRN,286262,8
TPRX1,284355,6
TPRXL,000,1
TPSAB1,7177,10
TPSG1,25823,12
TPST1,8460,5
TPST2,8459,5
TPT1,7178,2
TPX2,22974,2
TRA2A,29896,2
TRABD,80305,1
TRABD2A,129293,5
TRADD,8717,8
TRAF1,7185,8
TRAF2,7186,5
TRAF3,7187,3
TRAF3IP1,26146,2
TRAF3IP3,80342,9
TRAF4,9618,2
TRAF5,7188,2
TRAF7,84231,4
TRAFD1,10906,2
TRAIP,10293,2
TRAK1,22906,4
TRAK2,66008,4
TRAM1,23471,5
TRAM1L1,133022,12
TRAM2,9697,8
TRANK1,9881,5
TRAP1,10131,1
TRAPPC1,58485,2
TRAPPC10,7109,4
TRAPPC11,60684,2
TRAPPC12,51112,2
TRAPPC13,80006,2
TRAPPC2,6399,2
TRAPPC2L,51693,2
TRAPPC3,27095,2
TRAPPC3L,100128327,9
TRAPPC4,51399,2
TRAPPC6A,79090,10
TRAPPC6B,122553,2
TRAPPC8,22878,2
TRAT1,50852,9
TRBC2,000,8
TRBV10-1,000,13
TRBV10-2,000,13
TRBV11-1,000,8
TRBV19,000,8
TRBV2,000,13
TRBV20OR9-2,000,8
TRBV21OR9-2,000,13
TRBV23-1,000,13
TRBV23OR9-2,000,13
TRBV27,000,8
TRBV28,000,8
TRBV29-1,000,8
TRBV3-1,000,11
TRBV30,000,11
TRBV4-1,000,10
TRBV4-2,000,10
TRBV5-1,000,11
TRBV5-3,000,11
TRBV5-4,000,11
TRBV5-5,000,11
TRBV5-6,000,11
TRBV5-7,000,11
TRBV6-1,000,10
TRBV6-4,000,10
TRBV6-5,000,10
TRBV6-6,000,10
TRBV6-7,000,10
TRBV6-8,000,10
TRBV6-9,000,10
TRBV7-3,000,11
TRBV7-4,000,11
TRBV7-6,000,11
TRBV7-7,000,11
TRBV7-8,000,11
TRBV9,000,11
TRDMT1,1787,2
TREH,11181,1
TREM1,54210,11
TREML1,340205,10
TREML4,285852,12
TRERF1,55809,4
TREX2,11219,6
TRGC1,445347,9
TRGC2,000,9
TRGV10,000,10
TRGV11,000,10
TRGV2,000,16
TRGV3,000,8
TRGV4,000,16
TRGV5,000,8
TRGV8,000,8
TRGV9,000,10
TRH,7200,8
TRHDE,29953,8
TRHR,7201,6
TRIB1,10221,8
TRIB2,28951,4
TRIB3,57761,8
TRIM10,10107,10
TRIM11,81559,8
TRIM13,10206,8
TRIM14,9830,9
TRIM15,89870,10
TRIM16L,147166,4
TRIM17,51127,12
TRIM2,23321,5
TRIM21,6737,12
TRIM22,10346,6
TRIM23,373,5
TRIM24,8805,5
TRIM25,7706,8
TRIM26,7726,10
TRIM27,5987,8
TRIM28,10155,10
TRIM29,23650,9
TRIM3,10612,5
TRIM31,11074,13
TRIM33,51592,5
TRIM35,23087,8
TRIM36,55521,8
TRIM37,4591,2
TRIM38,10475,12
TRIM39,56658,6
TRIM4,89122,12
TRIM40,135644,11
TRIM41,90933,9
TRIM42,287015,9
TRIM43,129868,12
TRIM44,54765,8
TRIM45,80263,6
TRIM46,80128,8
TRIM47,91107,10
TRIM49,57093,12
TRIM49B,283116,12
TRIM49C,642612,12
TRIM5,85363,14
TRIM50,135892,9
TRIM52,84851,15
TRIM54,57159,8
TRIM55,84675,7
TRIM56,81844,12
TRIM58,25893,10
TRIM59,286827,2
TRIM60,166655,12
TRIM61,391712,15
TRIM62,55223,8
TRIM63,84676,9
TRIM65,201292,8
TRIM67,440730,4
TRIM68,55128,12
TRIM69,140691,8
TRIM7,81786,8
TRIM71,131405,1
TRIM72,493829,10
TRIM73,375593,15
TRIM74,378108,15
TRIM8,81603,8
TRIM9,114088,4
TRIML1,339976,6
TRIML2,205860,12
TRIO,7204,4
TRIOBP,11078,5
TRIP10,9322,2
TRIP11,9321,5
TRIP12,9320,2
TRIP13,9319,2
TRIP4,9325,2
TRIP6,7205,8
TRIQK,286144,6
TRIT1,54802,1
TRMT1,55621,1
TRMT10A,93587,2
TRMT10B,158234,2
TRMT10C,54931,6
TRMT11,60487,2
TRMT112,51504,2
TRMT12,55039,1
TRMT13,54482,2
TRMT1L,81627,6
TRMT2A,27037,1
TRMT2B,79979,1
TRMT44,152992,3
TRMT5,57570,1
TRMT6,51605,2
TRMT61B,55006,3
TRMU,55687,1
TRNAU1AP,54952,2
TRNT1,51095,1
TRO,7216,13
TROAP,10024,10
TROVE2,6738,1
TRPA1,8989,4
TRPC1,7220,5
TRPC3,7222,5
TRPC4,7223,5
TRPC4AP,26133,2
TRPC5,7224,5
TRPC6,7225,5
TRPM1,4308,4
TRPM2,7226,8
TRPM3,80036,4
TRPM4,54795,8
TRPM5,29850,8
TRPM6,140803,4
TRPM7,54822,4
TRPM8,79054,8
TRPS1,7227,8
TRPT1,83707,1
TRPV1,7442,8
TRPV2,51393,8
TRPV3,162514,9
TRPV4,59341,8
TRPV5,56302,2
TRPV6,55503,2
TRRAP,8295,2
TRUB1,142940,1
TRUB2,26995,6
TSACC,128229,11
TSC1,7248,4
TSC2,7249,2
TSC22D1,8848,4
TSC22D2,9819,6
TSC22D3,1831,8
TSC22D4,81628,8
TSEN15,116461,5
TSEN2,80746,1
TSEN34,79042,1
TSEN54,283989,4
TSFM,10102,1
TSG101,7251,2
TSGA10,80705,8
TSGA13,114960,11
TSHB,7252,8
TSHR,7253,4
TSHZ1,10194,6
TSHZ2,128553,6
TSHZ3,57616,6
TSKS,60385,11
TSKU,25987,8
TSLP,85480,13
TSN,7247,2
TSNAX,7257,2
TSPAN1,10103,8
TSPAN10,83882,8
TSPAN11,441631,6
TSPAN12,23554,7
TSPAN13,27075,4
TSPAN14,81619,8
TSPAN15,23555,5
TSPAN16,26526,12
TSPAN19,144448,12
TSPAN2,10100,6
TSPAN3,10099,4
TSPAN31,6302,4
TSPAN32,10077,9
TSPAN33,340348,5
TSPAN4,7106,5
TSPAN5,10098,4
TSPAN6,7105,5
TSPAN8,7103,4
TSPO,706,1
TSPO2,222642,11
TSPY10,7258,15
TSPY2,64591,15
TSPY3,7258,15
TSPY4,728395,15
TSPY8,728403,15
TSPYL1,7259,12
TSPYL2,64061,2
TSPYL5,85453,12
TSPYL6,388951,14
TSR1,55720,2
TSR2,90121,2
TSR3,115939,1
TSSC1,7260,2
TSSC4,10078,5
TSSK1B,83942,5
TSSK2,23617,5
TSSK3,81629,9
TSSK4,283629,6
TSSK6,83983,8
TST,7263,1
TSTD2,158427,1
TTBK1,84630,2
TTC1,7265,2
TTC12,54970,4
TTC13,79573,2
TTC14,151613,2
TTC16,158248,2
TTC17,55761,4
TTC18,118491,2
TTC19,54902,4
TTC21A,199223,2
TTC21B,79809,2
TTC22,55001,7
TTC24,164118,4
TTC26,79989,2
TTC27,55622,2
TTC28,23331,4
TTC29,83894,2
TTC3,7267,5
TTC30A,92104,2
TTC30B,150737,2
TTC31,64427,7
TTC32,130502,4
TTC33,23548,2
TTC34,100287898,5
TTC36,143941,4
